file	width	height	epub_file	alt_or_description	nearby_before	nearby_after
media/image/115407.jpg	33	37	9780698155671_EPUB-7.xhtml	Source figure image 115407.jpg; no alt text supplied in EPUB	The first question you’ll probably have after seeing that chart is why is there an oddly shaped quadrilateral behind the vowel symbols. The reason has to do with how vowels are described by linguists.	You can actually hear the effect of height and backness by doing two clever tricks that my phonetics professor John Ohala taught me. To hear the effect of height, what you should do is mouth, in order
media/image/115409.jpg	29	37	9780698155671_EPUB-7.xhtml	Source figure image 115409.jpg; no alt text supplied in EPUB	You can actually hear the effect of height and backness by doing two clever tricks that my phonetics professor John Ohala taught me. To hear the effect of height, what you should do is mouth, in order	For backness, you can whisper the vowels and hear a difference. When whispering (no vocal fold vibration at all), you can’t affect the tone of your speech. The inherent tone of each vowel decreases th
media/image/115411.jpg	86	37	9780698155671_EPUB-7.xhtml	Source figure image 115411.jpg; no alt text supplied in EPUB	You can actually hear the effect of height and backness by doing two clever tricks that my phonetics professor John Ohala taught me. To hear the effect of height, what you should do is mouth, in order	For backness, you can whisper the vowels and hear a difference. When whispering (no vocal fold vibration at all), you can’t affect the tone of your speech. The inherent tone of each vowel decreases th
media/image/115413.jpg	84	37	9780698155671_EPUB-7.xhtml	Source figure image 115413.jpg; no alt text supplied in EPUB	The last feature is lip rounding, which doesn’t really need a trick, as it’s pretty easy to tell when your lips are rounded and when they aren’t. You should notice that your lips round quite a bit whe	You know how at sporting events it’s not uncommon to chant the name of the home team in one fashion or another? Think about the teams you know that have a main [i] vowel. One that always comes to mind
media/image/115415.jpg	73	37	9780698155671_EPUB-7.xhtml	Source figure image 115415.jpg; no alt text supplied in EPUB	The last feature is lip rounding, which doesn’t really need a trick, as it’s pretty easy to tell when your lips are rounded and when they aren’t. You should notice that your lips round quite a bit whe	You know how at sporting events it’s not uncommon to chant the name of the home team in one fashion or another? Think about the teams you know that have a main [i] vowel. One that always comes to mind
media/image/115417.jpg	95	37	9780698155671_EPUB-7.xhtml	Source figure image 115417.jpg; no alt text supplied in EPUB	The last feature is lip rounding, which doesn’t really need a trick, as it’s pretty easy to tell when your lips are rounded and when they aren’t. You should notice that your lips round quite a bit whe	You know how at sporting events it’s not uncommon to chant the name of the home team in one fashion or another? Think about the teams you know that have a main [i] vowel. One that always comes to mind
media/image/115419.jpg	82	39	9780698155671_EPUB-7.xhtml	Source figure image 115419.jpg; no alt text supplied in EPUB	The last feature is lip rounding, which doesn’t really need a trick, as it’s pretty easy to tell when your lips are rounded and when they aren’t. You should notice that your lips round quite a bit whe	You know how at sporting events it’s not uncommon to chant the name of the home team in one fashion or another? Think about the teams you know that have a main [i] vowel. One that always comes to mind
media/image/table_43.jpg	1628	383	9780698155671_EPUB-7.xhtml	Source table image table_43.jpg; no alt text supplied in EPUB	Since English has a goodly number of vowels, let’s go over them so you can note the differences and use these as reference. I’m assuming a Standard American pronunciation (so not even my pronunciation	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 
media/image/115421.jpg	33	37	9780698155671_EPUB-7.xhtml	Source figure image 115421.jpg; no alt text supplied in EPUB	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115424.jpg	39	37	9780698155671_EPUB-7.xhtml	Source figure image 115424.jpg; no alt text supplied in EPUB	Since English has a goodly number of vowels, let’s go over them so you can note the differences and use these as reference. I’m assuming a Standard American pronunciation (so not even my pronunciation	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115426.jpg	23	37	9780698155671_EPUB-7.xhtml	Source figure image 115426.jpg; no alt text supplied in EPUB	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115428.jpg	29	37	9780698155671_EPUB-7.xhtml	Source figure image 115428.jpg; no alt text supplied in EPUB	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115430.jpg	39	37	9780698155671_EPUB-7.xhtml	Source figure image 115430.jpg; no alt text supplied in EPUB	Since English has a goodly number of vowels, let’s go over them so you can note the differences and use these as reference. I’m assuming a Standard American pronunciation (so not even my pronunciation	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115432.jpg	48	37	9780698155671_EPUB-7.xhtml	Source figure image 115432.jpg; no alt text supplied in EPUB	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115434.jpg	48	39	9780698155671_EPUB-7.xhtml	Source figure image 115434.jpg; no alt text supplied in EPUB	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115436.jpg	38	37	9780698155671_EPUB-7.xhtml	Source figure image 115436.jpg; no alt text supplied in EPUB	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115438.jpg	34	37	9780698155671_EPUB-7.xhtml	Source figure image 115438.jpg; no alt text supplied in EPUB	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115443.jpg	35	37	9780698155671_EPUB-7.xhtml	Source figure image 115443.jpg; no alt text supplied in EPUB	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115445.jpg	30	37	9780698155671_EPUB-7.xhtml	Source figure image 115445.jpg; no alt text supplied in EPUB	With that inventory in mind, all the other vowels can basically be described in reference to English. For example, [y ] , , [ø], [œ] and are simply the vowels [i] , , [e], , and pronounced with fully 	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so
media/image/115448.jpg	31	37	9780698155671_EPUB-7.xhtml	Source figure image 115448.jpg; no alt text supplied in EPUB	Moving to central vowels, one that pops up a lot in language after language is schwa: . It’s the reduced vowel at the end of the word sofa . If you completely relax your jaw and produce the laziest so	Now that we have all the vowels down, I’d like to discuss some properties of vowels that certain languages will make use of beyond vowel quality. The first is vowel length . Compare the vowel in the E
