normalized_form_id,normalized_form,search_key,language_normalized,script,form_types,occurrence_count,printed_pages,pdf_pages,glosses,source_patterns,quality_flags,contexts_sample
WATKINS-UFORM-IMP-00574,φόνιος,phonios,Greek,greek,Greek_form,1,362,379,,unicode_greek_span,,"n... which... Kadmos slew with a stone, hurling the casts of his beast-slaying arm at the murderous head. ``` ```text The presence of the epithet φόνιος with its root *gʷhen- associated with the SERPENT permits the deployment of a lexical s"
WATKINS-UFORM-IMP-00575,φόνιος δράκων,phonios drakon,Greek,greek,Greek_form,1,361,378,,unicode_greek_span,,"t as in Indic, Iranian, and especially Germanic, can also alone carry the full weight of the inherited formula. Aeschylus likens the Persian monarch to a murderous dragon: nominal φόνιος δράκων is the ""transformational"" equivalent of πέφνε "
WATKINS-UFORM-IMP-00576,φόνωι,phonoi,Greek,greek,Greek_form,1,513,530,,unicode_greek_span,,"'swore' and killed him (κτάνεν, again equivalent of *gʷhen-). Note that both ἤναρε and κτάνεν lack an overt subject. The passage is preceded by a nominal form of the root *gʷhen- (φόνωι) (86). That both verbs function in this paean as subst"
WATKINS-UFORM-IMP-00577,φόνον,phonon,Greek,greek,Greek_form,1,506,523,,unicode_greek_span,,"rmula: 1013-14 ```text He sleeps, unhappy man, no happy sleep, having slain children and wife. ``` The Chorus' first word is φόνος (1016), repeated by φόνον (1021); then when the great doors open, 1032-4 ```text You see the miserable childr"
WATKINS-UFORM-IMP-00578,φονος,phonos,Greek,greek,Greek_form,1,493,510,,unicode_greek_span,,"(Pindar), ``` discussed above (chap. 37). A transitional variant of the Pindaric formulation can perhaps be seen in [Ps.-]Euripides, Rh. 61-2, with -φονος in penultimate, not final position: ```text Before burning the ships and going throug"
WATKINS-UFORM-IMP-00579,φόνος,phonos,Greek,greek,Greek_form,7,10;301;388;406;495;506,9;27;318;405;423;512;523,"murder, death, bane",unicode_greek_span,,"n to Armenian oral folk epic of the last century. This formula, typically with a reflex of the same Indo-European verb root *gʷhen- (Vedic han-, Avestan jan-, Hittite kuen-, Greek φόνος, Old Irish gon-, English bane), shapes the narration o || , 'slay') Vedic (d)han(n) = Avestan jan(at) = Hittite kuenta = Old Irish gono = Greek (ἔ)πεφνε(ν); ('slain') Greek -ϕατος = Vedic hatas = Pahlavi -zad; ('slaying', 'slayer') Greek φόνος = Vedic ghands = Germanic bana, English bane. More for || ally IE * 'lofty, great', an epithet of 'wealth' in Vedic ( RV 9x, 2x etc., -). ``` <!-- pdf-page: 405; printed-page: 388 --> Another example of φόνος (*gʷhen-io-) retaining its linkage to the basic formula is furnished by Pindar, Ol. 7.27-"
WATKINS-UFORM-IMP-00580,φόνος ἔσσεται,phonos essetai,Greek,greek,Greek_form,1,490,507,will be the death,unicode_greek_span,,n-o- 'be the death (of)' *bher- gʷhon-o- 'bring death (to)'.3 ``` There is thus both grammatical and stylistic motivation for Greek φόνος ἔσσεται 'will be the death' (Od. 11.444). This periphrasis is not confined to Greek. Column IV of Dari
WATKINS-UFORM-IMP-00581,φθεισίμβροτος,phtheisimbrotos,Greek,greek,Greek_form,3,368,385,man-destroying war,unicode_greek_span,,". 13.339 μάχη φθεισίμβροτος 'man-destroying war', following ἐναιρέμεν ὀξέϊ χαλκῷ at the end of the immediately preceding line 338 (and cf. Od. 22.297, of Athena's aegis). The word φθεισίμβροτος occurs only once in the Iliad, but we have fou || cal πόλεμον φθεισήνορα 'man- destroying war'. Returning to Pyth. 6 and the death of Antilokhos at the hands of Memnon, we find the compound Homeric formulaic epithet of war φθεισίμβροτος transformed and transferred to each of the two heroes || on, we find the compound Homeric formulaic epithet of war φθεισίμβροτος transformed and transferred to each of the two heroes in one of its two constituents each. The root pth- of φθεισίμβροτος is first extracted, and then the compound is s"
WATKINS-UFORM-IMP-00582,φϑονέει,phthoneei,Greek,greek,Greek_form,1,31,48,,unicode_greek_span,,"t -p h t h -. The two lines are themselves linked by metrical and grammatical parallel- ism, the identically placed and identically derived verbs κοτέει (from κότος 'rancor') and φϑονέει (from φϑόνος 'envy'), with their identical vowels and"
WATKINS-UFORM-IMP-00583,φϑόνος,phthonos,Greek,greek,Greek_form,1,31,48,envy,unicode_greek_span,,"The two lines are themselves linked by metrical and grammatical parallel- ism, the identically placed and identically derived verbs κοτέει (from κότος 'rancor') and φϑονέει (from φϑόνος 'envy'), with their identical vowels and semantic equi"
WATKINS-UFORM-IMP-00584,ποιμένα λαῶν,poimena laon,Greek,greek,Greek_form,1,45,62,,unicode_greek_span,,"dic vyamsa, Schmidt 1964) apart (cobra) ``` Probably of Indo-European antiquity are: ```text shepherd of the people (king) (Greek ποιμένα λαῶν, Vedic gopā jánasya, Old English/0/ce.s hyrde,"
WATKINS-UFORM-IMP-00585,πόλεμον φθεισήνορα,polemon phtheisenora,Greek,greek,Greek_form,1,368,385,man- destroying war,unicode_greek_span,,"ceding line 338 (and cf. Od. 22.297, of Athena's aegis). The word φθεισίμβροτος occurs only once in the Iliad, but we have four examples there of the semantically nearly identical πόλεμον φθεισήνορα 'man- destroying war'. Returning to Pyth."
WATKINS-UFORM-IMP-00586,πόλεμόν τε κορύσσων,polemon te korusson,Greek,greek,Greek_form,2,368,385,marshalling war,form_plus_single_quote_gloss;unicode_greek_span,,"de γεφύρωσε ... νόστον (Il. 15.357 γεφύρωσεν δὲ κέλευθον 'bridged a way'), ἷνας ἐκταμὼν (Il. 17.522 ἷνα τάμῃ διά 'cut through the sinew'),... μάχας ... ἔργον κορύσσοντα (//. 2.273 πόλεμόν τε κορύσσων 'marshalling war'). The immediate model  || de γεφύρωσε ... νόστον (Il. 15.357 γεφύρωσεν δὲ κέλευθον 'bridged a way'), ἷνας ἐκταμὼν (Il. 17.522 ἷνα τάμῃ διά 'cut through the sinew'),... μάχας ... ἔργον κορύσσοντα (//. 2.273 πόλεμόν τε κορύσσων 'marshalling war'). The immediate model "
WATKINS-UFORM-IMP-00587,πολυφόνωι χερί,poluphonoi cheri,Greek,greek,Greek_form,1,493,510,,unicode_greek_span,,"in penultimate, not final position: ```text Before burning the ships and going through the tents, slaying Achaeans with this murderous hand.' ``` Here πολυφόνωι χερί may also recall the adjective ἀνδροφόνος 'man-slaying', which in the Iliad"
WATKINS-UFORM-IMP-00588,πολύφονον κύνα,poluphonon kuna,Greek,greek,Greek_form,1,493,510,,unicode_greek_span,,"him is typically κτείνω; but it can continue the semantics of πεφνέμεν, assured by the presence of a nominal derivative of *gʷhen- in φον- as an auxiliary epithet of the MONSTER (πολύφονον κύνα), the WEAPON (τόξοις φόνιοις), or some other e"
WATKINS-UFORM-IMP-00589,πορδή,porde,Greek,greek,Greek_form,1,5,22,,unicode_greek_span,,"the comparison and equation of Greek pezd-(is) (πέζις) with its English translation and cognate (bull)fist, a kind of puffball, and the comparison and equation of Greek pord-(ē) (πορδή) with its English translation and cognate fart. The rec"
WATKINS-UFORM-IMP-00590,πῶς θάν' Ἀτρεΐδης,pos than atreides,Greek,greek,Greek_form,1,408,425,,unicode_greek_span,,"scion as this, and where? Who slew him? ``` He knows: marvelous birth, semi-divine lineage, and extraordinary death, a Heldentod. πῶς θάνεν is a formulaic topos: cf. πῶς θάν’ Ἀτρεΐδης (Od. 3.248) 'how was Agamemnon slain?', τίς κτάνε Κύκνον"
WATKINS-UFORM-IMP-00591,πῶς θάνεν,pos thanen,Greek,greek,Greek_form,1,408,425,,unicode_greek_span,,"What god or man reared such a scion as this, and where? Who slew him? ``` He knows: marvelous birth, semi-divine lineage, and extraordinary death, a Heldentod. πῶς θάνεν is a formulaic topos: cf. πῶς θάν’ Ἀτρεΐδης (Od. 3.248) 'how was Agame"
WATKINS-UFORM-IMP-00592,precisely what is expressed by the,precisely what is expressed by the,Greek,latin-script,attested_or_cited_form,1,70,87,imperishable fame,form_plus_single_quote_gloss,,n society this reciprocal relation was a moral and ideological necessity. For only the poet could confer on the patron what he and his culture valued more highly than life itself: precisely what is expressed by the 'imperishable fame' formu
WATKINS-UFORM-IMP-00593,προοίμιον,prooimion,Greek,greek,Greek_form,1,97,114,proem,unicode_greek_span,,"age: 95 --> Case studies ## Part II. Case Studies ## 7. Greece and the art of the word <!-- pdf-page: 114; printed-page: 97 --> Greece and the art of the word The Greek word προοίμιον 'proem', literally 'fore-song', is first attested in an "
WATKINS-UFORM-IMP-00594,προσ,pros,Greek,greek,Greek_form,1,504,521,,unicode_greek_span,,"lie in masses, slain. ``` <!-- pdf-page: 521; printed-page: 504 --> These collocations support the derivation of πρόσφατος from *gʷhṇ-to-, whatever the precise force of προσ-.7 Greek -φατος from *gʷhṇ-tó-, as in Hom. μυλήφατος 'crushed by t"
WATKINS-UFORM-IMP-00595,πρόσ,pros,Greek,greek,Greek_form,1,366,383,,unicode_greek_span,,"men before me discovered long ago; but I follow it also, carefully. ``` ```text Lines 47 and 53-4 are another explicit reference to the basic formula with the same language; (πρόσ)οδος, ἁμαξιτός, like the 'shortcut' (οἶμος βραχύς) of Pyth. "
WATKINS-UFORM-IMP-00596,πρόσφατος,prosphatos,Greek,greek,Greek_form,1,504,521,,unicode_greek_span,,"At whose divinatory trial men false to contract lie in masses, slain. ``` <!-- pdf-page: 521; printed-page: 504 --> These collocations support the derivation of πρόσφατος from *gʷhṇ-to-, whatever the precise force of προσ-.7 Greek -φατος fr"
WATKINS-UFORM-IMP-00597,πρῶτος,protos,Greek,greek,Greek_form,1,507,524,,unicode_greek_span,,"-) first (*prh3-mo-~) in death, his killing told by the basic formula (-bonan, *gʷhen-). Hondscio is thus a sort of Protesilaos-figure. Protesilaos of the speaking name was first (πρῶτος) of the host (λαός) of the Achaeans to land at Troy, "
WATKINS-UFORM-IMP-00598,ψόγος,psogos,Greek,greek,Greek_form,1,81,98,,unicode_greek_span,,"le of a thoroughly traditional passage on his, the poet's, proper function in the traditional order, with such characteristic verbal themes as praise (αἰνέσω) and blame (μέμψομαι, ψόγος), oath (ἀπομνύω), glory (κλέος) for the patron, which "
WATKINS-UFORM-IMP-00599,ψυχά,psucha,Greek,greek,Greek_form,1,281,298,,unicode_greek_span,,"both ) the vowel sequence of the three shorts in βίοτον is exactly echoed by that of Διὸς ὁδόν, the 'road of Zeus', the 'sacred way' traveled by the soul (ψυχά) to the Island of the Blessed. ``` ```text We find this expression 'Sacred Way' "
WATKINS-UFORM-IMP-00600,πτεροείς,pteroeis,Greek,greek,Greek_form,1,171,188,,unicode_greek_span,,"dva 'sphurdn rjipydm 'When the cow(gut bowstring)s send whizzing the swift-flying (arrow)'.5 In Homeric Greek arrows (ἰοί, ὀιστοί) are 'swift' (ταχύς, ὡκύς) and 'feathered' (πτεροείς). 2. It is perhaps relevant that there is an Egyptian vul"
WATKINS-UFORM-IMP-00601,πυθμήν,puthmen,Greek,greek,Greek_form,1,460,477,,unicode_greek_span,,"al Serpent of the Deep, Ahi Budhnya.1 Vedic ahi- is the familiar word for 'serpent, snake', Greek IE *ogʷhis. Budhnya- is an adjectival derivative of budhnds 'bottom, base', Greek πυθμήν, Latin fundus, and the Germanic family of Old High Ge"
WATKINS-UFORM-IMP-00602,Πυθώ,putho,Greek,greek,Greek_form,2,462,479,,unicode_greek_span,,"arlier form of the Greek dragon myth in which Typhon and Python were not distinguished' (1980:193). The syntagmatic link between the dragon Typhon (Τυφῶν) and the dragoness Pytho (Πυθώ) is furnished by the Homeric Hymn to Apollo, in which P || eads: ```text Going down to Pytho you were met by a marvelous beast, the terrible serpent. ``` Vedic ahir budhnyah is Indo-European *ogʷhi- bhudh-. Greek Πυθώ and ὄφις, syntactically occupying sentence-initial and sentence-final position, r"
WATKINS-UFORM-IMP-00603,Πύϑων,puthon,Greek,greek,Greek_form,1,461,478,,unicode_greek_span,,"ming year as a baby. The second linguistic equation (Toporov 1974) was of the root of the second element of (Ahi) Budhnya—the -ya- is suffixal—with the Greek dragon Python (Πύϑων), slain by Apollo with his arrows.5 The phonology is perfectl"
WATKINS-UFORM-IMP-00604,ra,ra,Greek,latin-script,attested_or_cited_form,1,72,89,three milk cows,form_plus_single_quote_gloss,,") is thus as old as creation, in the Indic view. That this myth in some form may go back to the proto-language is indicated on the one hand by the Irish myth of the teora ferba fi'ra 'three milk cows', with/zV 'milk' cognate with Vedic vdr "
WATKINS-UFORM-IMP-00605,ras,ras,Greek,latin-script,attested_or_cited_form,1,411,428,WEAPON,form_plus_single_quote_gloss,,"- with the WEAPON in these contexts, variants of the basic formula (, ), and in view of the formal identity of Greek *(-) and Indo-Iranian * ras 'WEAPON', we are led to conclude—as the simplest hypothesis to account for the facts—that Greek"
WATKINS-UFORM-IMP-00606,reads with a feminine agent noun,reads with a feminine agent noun,Greek,latin-script,attested_or_cited_form,1,365,382,"murder-
ess",form_plus_single_quote_gloss,,"d with an analogical composition vowel -o-, noting... 'the Lemnian women who murdered their husbands' only two lines later (252). Snell's text reads with a feminine agent noun 'murder- ess' (conjectured by Wackernagel 1953: 1 199-200) which"
WATKINS-UFORM-IMP-00607,"realm of formulaic comparisons, of formulaic",realm of formulaic comparisons of formulaic,Greek,latin-script,attested_or_cited_form,1,153,170,etymologies,form_plus_single_quote_gloss,,"able for Old Norse scevar nior 'descendent of the sea (fire)' as well (Mayrhofer 1956-80:2.132 with references). But the opposite is arguable, and the case is finally moot. In the realm of formulaic comparisons, of formulaic 'etymologies', "
WATKINS-UFORM-IMP-00608,"root *bheidh-, in the Greek middle",root bheidh- in the greek middle,Greek,latin-script,attested_or_cited_form,1,83,100,"comply with, obey",form_plus_single_quote_gloss,,"d at Thermopylae 'obedient to (their) words'. Hamp is surely right in suggesting that here is used pregnantly in the contractual sense of the root *bheidh-, in the Greek middle 'comply with, obey', perfect 'trust in, rely on'. But equally p"
