pdf_page	printed_page	page_anchor	line_no_in_extracted_page_text	source_candidate_pdf_text	normalized_candidate_pass5	normalized_candidate_pass6	lookup_candidate_pass6	confidence	confidence_pass6	repair_actions_pass6	issue_bucket_pass6	flags	context_line_pdf_text	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	issue_bucket_pass7	repair_actions_pass7	greek_nonlatin_class_pass7	pass7_note
96	18	pdf-page-096	35	*bBrÖ-f.	*bBrÖ-f	*bBrÖ-f	*bBrÖ-f	source-layer	low-greek-or-nonlatin-surrogate	trimmed_terminal_period;greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		germ. *bBrÖ-f. in an. bararf. (PI. tant.) '(Toten)bahre'	*bBrÖ-f	*bBrÖ-f	low-greek-or-nonlatin-surrogate	greek_unresolved;still_unresolved;nonlatin_still_unresolved	kept_unresolved_nonlatin_other	nonlatin-unresolved-other	No safe mechanical repair rule applied.
96	18	pdf-page-096	42	*barma-79	*barma-79	*barma	*barma	low	medium-repaired	stripped_terminal_footnote_digits	footnote_digits		germ. *barma-79 m. 'Schoß, Busen' in an. barmr, ae. bearm, as.,	*barma	*barma	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
96	18	pdf-page-096	51	*barna-	*barna-	*barna-	*barna-	source-layer	source-layer				germ. *barna- n. 'Kind, Sohn' in got. barn, an. bam, ae. beam,	*barna-	*barna-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
96	18	pdf-page-096	55	*b	*b	*b	*b	source-layer	source-layer				[germ. *b;eri_91 in an. bleIT'erträglich, gebührend', ae. -b;erein	*b	*b	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
96	18	pdf-page-096	57	*-b	*-b	*-b	*-b	source-layer	source-layer				germ. *-b;erja-n. in ae. geb;ere 'Gebärde', PI. 'Gebaren', aso	*-b	*-b	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	1	*bber-	*bʰer-	*bʰer-	*bʰer-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bber-	*bʰer-	*bʰer-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	3	?*(_)bb[-tahr	?*(_)bʰ[-tahr	?*(_)bʰ[-tahr	*(_)bʰ[-tahr	low	medium-repaired	mechanical_character_repair		aspirated_b	?*(_)bb[-tahr	?*(_)bʰ[-tahr	*(_)bʰ[-tahr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	4	*-bber-to-	*-bʰer-to-	*-bʰer-to-	*-bʰer-to-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*-bber-to-	*-bʰer-to-	*-bʰer-to-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	5	*bb6r-to-	*bʰór-to-	*bʰ6r-to-	*bʰ6r-to-	low	medium-repaired	mechanical_character_repair		aspirated_b;vowel_accent_surrogate_low_confidence	*bb6r-to-	*bʰ6r-to-	*bʰ6r-to-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	6	?*bbr-eto-	?*bʰr-eto-	?*bʰr-eto-	*bʰr-eto-	medium	medium-repaired	mechanical_character_repair		aspirated_b	-?*bbr-eto-	?*bʰr-eto-	*bʰr-eto-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	7	?*bber-cto-	?*bʰer-cto-	?*bʰer-cto-	*bʰer-cto-	medium	medium-repaired	mechanical_character_repair		aspirated_b	?*bber-cto-	?*bʰer-cto-	*bʰer-cto-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	8	*-bb[-tro-	*-bʰ[-tro-	*-bʰ[-tro-	*-bʰ[-tro-	low	medium-repaired	mechanical_character_repair		aspirated_b	*-bb[-tro-	*-bʰ[-tro-	*-bʰ[-tro-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	9	*bber-tro-	*bʰer-tro-	*bʰer-tro-	*bʰer-tro-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bber-tro-	*bʰer-tro-	*bʰer-tro-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	10	*bber-tlo-	*bʰer-tlo-	*bʰer-tlo-	*bʰer-tlo-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bber-tlo-	*bʰer-tlo-	*bʰer-tlo-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	12	*-bbr-jon-	*-bʰr-jon-	*-bʰr-jon-	*-bʰr-jon-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*-bbr-jon-	*-bʰr-jon-	*-bʰr-jon-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	13	*bbr-tiHn-	*bʰr-tiHn-	*bʰr-tiHn-	*bʰr-tiHn-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbr-tiHn-	*bʰr-tiHn-	*bʰr-tiHn-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	14	*-bber-tiHon-	*-bʰer-tiHon-	*-bʰer-tiHon-	*-bʰer-tiHon-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*-bber-tiHon-	*-bʰer-tiHon-	*-bʰer-tiHon-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	15	*bIJer-us-jhr	*bIJer-us-jhr	*bʰer-us-ih₂	*bʰer-us-ih₂	low	medium-repaired	mechanical_character_repair			*bIJer-us-jhr	*bʰer-us-ih₂	*bʰer-us-ih₂	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	16	*(-)bber-tahr	*(-)bʰer-tahr	*(-)bʰer-tahr	*(-)bʰer-tahr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*(-)bber-tahr 109	*(-)bʰer-tahr	*(-)bʰer-tahr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	17	?*bbor-id-ahr	?*bʰor-id-ahr	?*bʰor-id-ahr	*bʰor-id-ahr	medium	medium-repaired	mechanical_character_repair		aspirated_b	?*bbor-id-ahr	?*bʰor-id-ahr	*bʰor-id-ahr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	18	*bb!r-d-(J)jahr	*bʰ!r-d-(J)jahr	*bʰ!r-d-(J)iah₂	*bʰ!r-d-(J)iah₂	low	low	mechanical_character_repair	still_unresolved	aspirated_b	*bb!r-d-(J)jahr	*bʰ!r-d-(J)iah₂	*bʰ!r-d-(J)iah₂	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	37	*bcrpa-	*bcrpa-	*bcrpa-	*bcrpa-	source-layer	source-layer				germ. *bcrpa- n. in ahd. herd'Gewächs, Brut' (nur Tatian)	*bcrpa-	*bcrpa-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	47	*bcrpra-	*bcrpra-	*bcrpra-	*bcrpra-	source-layer	source-layer				germ. *bcrpra- n. in ae. bcorbor'Geburt, Nachkomme'	*bcrpra-	*bcrpra-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	49	*-bu1]on-	*-bu1]on-	*-bu1]on-	*-bu1]on-	low	source-layer				germ. *-bu1]on- m. in ahd. mpurro 'Eingeborener,l06	*-bu1]on-	*-bu1]on-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	50	*burftin-	*burftin-	*burftin-	*burftin-	source-layer	source-layer				germ. *burftin- in got. baurfteif. n 'Bürde, Last', ahd. burdin, burdif.,	*burftin-	*burftin-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
97	19	pdf-page-097	53	*bterusja-	*bterusja-	*bterusja-	*bterusja-	source-layer	source-layer				[germ. *bterusja- in goI. berusjos m. ia PI. 'Eltern,IOB	*bterusja-	*bterusja-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
98	20	pdf-page-098	2	*bber-	*bʰer-	*bʰer-	*bʰer-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bber-	*bʰer-	*bʰer-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
98	20	pdf-page-098	26	*cfram	*cfram	*cfram	*cfram	source-layer	source-layer				(1990) 231ft. schlägt deshalb die erneute Suffigierung von air. *cfram 'Kammacher' vor, wie sie	*cfram	*cfram	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
98	20	pdf-page-098	36	*-eh]	*-eh₁	*-eh₁	*-eh₁	medium	medium-repaired	mechanical_character_repair		laryngeal_h1	entweder auf den Instrumental *-eh] mit Kuiperscher Kürzung zurück oder sei durch das *-e	*-eh₁	*-eh₁	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
98	20	pdf-page-098	36	*-e	*-e	*-e	*-e	source-layer	source-layer				entweder auf den Instrumental *-eh] mit Kuiperscher Kürzung zurück oder sei durch das *-e	*-e	*-e	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
98	20	pdf-page-098	40	*ku-bbrojmit	*ku-bʰrojmit	*ku-bʰroi̯mit	*ku-bʰroi̯mit	medium	medium-repaired	mechanical_character_repair		aspirated_b	15 Nach DTB 240 mit Lit. und LIPP 164 < *ku-bbrojmit enklitischer Partikel.	*ku-bʰroi̯mit	*ku-bʰroi̯mit	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
99	21	pdf-page-099	1	*bher-	*bher-	*bher-	*bher-	source-layer	source-layer				*bher-	*bher-	*bher-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
99	21	pdf-page-099	8	*dt-bbr-O-	*dt-bʰr-O-	*dt-bʰr-O-	*dt-bʰr-O-	medium	medium-repaired	mechanical_character_repair		aspirated_b	ungezibere. Diskussion der lautlichen Probleme des Ansatzes idg. *dt-bbr-O- bei CASARETIO	*dt-bʰr-O-	*dt-bʰr-O-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
99	21	pdf-page-099	11	*to-	*to-	*to-	*to-	source-layer	source-layer				18 UPP 314 mit Anm. 59: Im VG steht das deiktische und anaphorische Pronomen *to- 'der,	*to-	*to-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
99	21	pdf-page-099	15	*Bio-	*Bio-	*Bio-	*Bio-	source-layer	source-layer				Die Konjunktion gr. öqlpa 'während, solange' (11. +) mit dem Relativstamm *Bio- im VG ist	*Bio-	*Bio-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
99	21	pdf-page-099	19	*ku-bbroj(>	*ku-bʰroj(>	*ku-bʰroi̯(>	*ku-bʰroi̯(>	low	low	mechanical_character_repair	still_unresolved	aspirated_b	korrelatives *ku-bbroj(> toch. A kupre 'ob?') angeglichen und dessen HG durch eine Partikel	*ku-bʰroi̯(>	*ku-bʰroi̯(>	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
99	21	pdf-page-099	38	*bb!r-mp	*bʰ!r-mp	*bʰ!r-mp	*bʰ!r-mp	low	low	mechanical_character_repair	still_unresolved	aspirated_b	men-Stamm mit NASg. *bb!r-mp, GSg. • bbCr-mp-s.	*bʰ!r-mp	*bʰ!r-mp	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
100	22	pdf-page-100	2	*bber-	*bʰer-	*bʰer-	*bʰer-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bber-	*bʰer-	*bʰer-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
100	22	pdf-page-100	3	*bber-m6n-	*bʰer-món-	*bʰer-m6n-	*bʰer-m6n-	low	medium-repaired	mechanical_character_repair		aspirated_b;vowel_accent_surrogate_low_confidence	28 Wie bei den germ. Wörtern für 'Hefe', s.u. *bber-m6n-, ist die Zugehörigkeit umstritten. Hier-	*bʰer-m6n-	*bʰer-m6n-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
100	22	pdf-page-100	6	*bbel'J!-	*bʰel'J!-	*bʰel’J!-	*bʰel’J!-	low	low	normalized_quote_noise;mechanical_character_repair	still_unresolved	aspirated_b	"homonymen Wurzel"" bber(1f)- 'aufwallen' bzw. 'fließen', vgl. *bbel'J!- 'sieden, wallen' (UV 81)."	*bʰel’J!-	*bʰel’J!-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
100	22	pdf-page-100	7	*bberh	*bʰerh	*bʰerh	*bʰerh	medium	medium-repaired	mechanical_character_repair		aspirated_b	EWAia 11 250 erwägt die Zuordnung zu *bberh;r 'sich schnell bewegen' (UV 81), die aller-	*bʰerh	*bʰerh	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	5	*d(o)-ate)	*d(o)-ate)	*d(o)-ate)	*d(o)-ate	source-layer	source-layer				in deturyt(mit den Präverbien *d(o)-ate) vor, das in der Verwendung als Verbalnomen mas-	*d(o)-ate)	*d(o)-ate	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	9	*brit(i)jamon-.	*brit(i)jamon-	*brit(i)jamon-	*brit(i)jamon-	source-layer	medium-repaired	trimmed_terminal_period			Stamm verbaut in der Ableitung brithem m. 'Richter' < *brit(i)jamon-.	*brit(i)jamon-	*brit(i)jamon-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	12	*ga-	*ga-	*ga-	*ga-	source-layer	source-layer				plex oder um ein Kompositum handelt, bei dem unbetontes *ga- geschwunden ist (CASARET-	*ga-	*ga-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	19	*-bur-Pi-	*-bur-Pi-	*-bur-Pi-	*-bur-Pi-	source-layer	source-layer				ursprünglich an, belegen die germ. Varianten *-bur-Pi- : *-bur-di- grammatischen Wechsel	*-bur-Pi-	*-bur-Pi-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	19	*-bur-di-	*-bur-di-	*-bur-di-	*-bur-di-	source-layer	source-layer				ursprünglich an, belegen die germ. Varianten *-bur-Pi- : *-bur-di- grammatischen Wechsel	*-bur-di-	*-bur-di-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	24	*-Pi-	*-Pi-	*-Pi-	*-Pi-	source-layer	source-layer				bildung mit *-Pi-, der Suffixvariante, die im GoI. verallgemeinert und produktiv wurde, oder	*-Pi-	*-Pi-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	28	*burPi-durch	*burPi-durch	*burPi-durch	*burPi-durch	source-layer	source-layer				Vemer-Varianten zu rechnen ist, d.h. ob der Ansatz von germ. *burPi-durch *burpin- in got.	*burPi-durch	*burPi-durch	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	28	*burpin-	*burpin-	*burpin-	*burpin-	source-layer	source-layer				Vemer-Varianten zu rechnen ist, d.h. ob der Ansatz von germ. *burPi-durch *burpin- in got.	*burpin-	*burpin-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	30	*burjJIdin-jä-	*burjJIdin-jä-	*burjJIdin-jä-	*burjJIdin-jä-	low	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		dem ae. byrpen, byrden f. 'Bürde' < germ. *burjJIdin-jä- heranzieht, postuliert auch in dieser	*burjJIdin-jä-	*burjJIdin-jä-	low-greek-or-nonlatin-surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	kept_unresolved_opaque_script_surrogate	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.
101	23	pdf-page-101	33	*burdin-	*burdin-	*burdin-	*burdin-	source-layer	source-layer				Vemervariante *burdin- sei nicht belegt; es handle sich um eine in-Ableitung von einem	*burdin-	*burdin-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
101	23	pdf-page-101	34	*burpa-	*burpa-	*burpa-	*burpa-	source-layer	source-layer				germ. Verbaladj. *burpa- 'getragen'.	*burpa-	*burpa-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	2	*bber-	*bʰer-	*bʰer-	*bʰer-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bber-	*bʰer-	*bʰer-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	5	*cpqmX	*cpqmX	*cpqmX	*cpqmX	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		eingeschleppt; anden; DELG 1190: für *cpqmX; durch progressive Assimilation.	*cpqmX	*cpqmX	low-greek-or-nonlatin-surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	kept_unresolved_opaque_script_surrogate	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.
102	24	pdf-page-102	19	*bber-pt-i>	*bʰer-pt-i>	*bʰer-pt-i>	*bʰer-pt-i>	low	low	mechanical_character_repair	still_unresolved	aspirated_b	durch -ijm Ausgang; MCCONE, SCJ 4 (1991), 59 mit Anm. 65: *bber-pt-i> *ber-ant-i>	*bʰer-pt-i>	*bʰer-pt-i>	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	19	*ber-ant-i>	*ber-ant-i>	*ber-ant-i>	*ber-ant-i>	low	low		still_unresolved		durch -ijm Ausgang; MCCONE, SCJ 4 (1991), 59 mit Anm. 65: *bber-pt-i> *ber-ant-i>	*ber-ant-i>	*ber-ant-i>	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	20	*beriDti>	*beriDti>	*beriDti>	*beriDti>	low	low		still_unresolved		*beriDti> *beredi mit anschließender Hebung; WIDMER 2004, 137 mit Anm. 211: Der	*beriDti>	*beriDti>	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	20	*beredi	*beredi	*beredi	*beredi	source-layer	source-layer				*beriDti> *beredi mit anschließender Hebung; WIDMER 2004, 137 mit Anm. 211: Der	*beredi	*beredi	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	21	*bir-	*bir-	*bir-	*bir-	source-layer	source-layer				Wunelablaut eines akrostatischen Verbalparadigmas urkelt. *bir- : *ber- sei mit Redistribu-	*bir-	*bir-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	21	*ber-	*ber-	*ber-	*ber-	source-layer	source-layer				Wunelablaut eines akrostatischen Verbalparadigmas urkelt. *bir- : *ber- sei mit Redistribu-	*ber-	*ber-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	22	*bir-	*bir-	*bir-	*bir-	source-layer	source-layer				tion von Qualität und Quantitätzu *bir- ausgeglichen worden und ins Partizip eingedrungen.	*bir-	*bir-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	24	*-(i)jo-	*-(i)jo-	*-(i)jo-	*-(i)jo-	source-layer	source-layer				Eine weitere Möglichkeit wäre die Annahme einer Suffixerweiterung mit *-(i)jo-, wie sie im	*-(i)jo-	*-(i)jo-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	25	*-mon-	*-mon-	*-mon-	*-mon-	source-layer	source-layer				Air. z.B. auch bei Bildungen mit *-mon- oder *-ati- beobachtet werden kann. Das daraus re-	*-mon-	*-mon-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	25	*-ati-	*-ati-	*-ati-	*-ati-	source-layer	source-layer				Air. z.B. auch bei Bildungen mit *-mon- oder *-ati- beobachtet werden kann. Das daraus re-	*-ati-	*-ati-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	26	*berija/ontiwürde	*berija/ontiwürde	*berija/ontiwürde	*berija/ontiwürde	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		sultierende *berija/ontiwürde sowohl die Hebung des Wunelvokals als auch die scheinbare	*berija/onti	*berija/onti	filtered-noise-fragment	greek_unresolved;still_unresolved;candidate_boundary_noise	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.
102	24	pdf-page-102	28	*-ntinicht	*-ntinicht	*-ntinicht	*-ntinicht	source-layer	source-layer				halten sich die anderen Bildungen auf *-ntinicht alle parallel, vgl. MCCONE apud REMMER,	*-ntinicht	*-ntinicht	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	31	*p-	*p-	*p-	*p-	source-layer	source-layer				S3 Mit den Präverbien *p- (aim(b)Jit) bzw.*kom- (combJit); vgl. VKG IJ 118, VENDRYES, FS	*p-	*p-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	31	*kom-	*kom-	*kom-	*kom-	source-layer	source-layer				S3 Mit den Präverbien *p- (aim(b)Jit) bzw.*kom- (combJit); vgl. VKG IJ 118, VENDRYES, FS	*kom-	*kom-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	33	*bberontjahr	*bʰerontjahr	*bʰerontiah₂	*bʰerontiah₂	medium	medium-repaired	mechanical_character_repair		aspirated_b	SI DTB 4')JJ mit Lit.: Als ob aus *bberontjahr generalisiert und für beide Genera verwendet,	*bʰerontiah₂	*bʰerontiah₂	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	40	*an-obber-	*an-obʰer-	*an-obʰer-	*an-obʰer-	medium	medium-repaired	mechanical_character_repair		aspirated_b	56 HAMP, ZCP 39 (1982), 214: < *an-obber- < *p-op-bber-, d.h. 'das nicht zu opfernde'.	*an-obʰer-	*an-obʰer-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
102	24	pdf-page-102	40	*p-op-bber-	*p-op-bʰer-	*p-op-bʰer-	*p-op-bʰer-	medium	medium-repaired	mechanical_character_repair		aspirated_b	56 HAMP, ZCP 39 (1982), 214: < *an-obber- < *p-op-bber-, d.h. 'das nicht zu opfernde'.	*p-op-bʰer-	*p-op-bʰer-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
103	25	pdf-page-103	10	*kom-ber-o-	*kom-ber-o-	*kom-ber-o-	*kom-ber-o-	source-layer	source-layer				Vgl. außerdem *kom-ber-o- 'flußmündung, Zusamrnenfluß' in der folgenden Anm.	*kom-ber-o-	*kom-ber-o-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
103	25	pdf-page-103	13	*Gando-bera	*Gando-bera	*Gando-bera	*Gando-bera	source-layer	source-layer				Hierher als 'lachstragend, fischführend' (WH I 483 mit Lit., EM I 227), ebenso *Gando-bera	*Gando-bera	*Gando-bera	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
103	25	pdf-page-103	17	*ad-ber-o-	*ad-ber-o-	*ad-ber-o-	*ad-ber-o-	source-layer	source-layer				Gewässer wie *ad-ber-o- in akymr. aper, kyrnr. aber, m./f. 'flußmündung, Zusammenfluß' (s.	*ad-ber-o-	*ad-ber-o-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
103	25	pdf-page-103	18	*kom-ber-o-	*kom-ber-o-	*kom-ber-o-	*kom-ber-o-	source-layer	source-layer				HAMP, lIES 1 (1973),320 zum VG), akorn. abergl. gurges, *kom-ber-o- in air. commar 0 'Zu-	*kom-ber-o-	*kom-ber-o-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
103	25	pdf-page-103	20	*en-ber-o-	*en-ber-o-	*en-ber-o-	*en-ber-o-	source-layer	source-layer				vgl. Comberanea Bach bei Genua, *en-ber-o- in mir. 1 in(d)bern., sp. m. 0 'Flußmündung',	*en-ber-o-	*en-ber-o-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
103	25	pdf-page-103	21	*pro-ber-o-	*pro-ber-o-	*pro-ber-o-	*pro-ber-o-	source-layer	source-layer				*pro-ber-o- in mir. robor 'Flut', *upo-ber-o- in gall. Vobera FlN, ir. FobarON, fofor 'Quelle',	*pro-ber-o-	*pro-ber-o-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
103	25	pdf-page-103	21	*upo-ber-o-	*upo-ber-o-	*upo-ber-o-	*upo-ber-o-	source-layer	source-layer				*pro-ber-o- in mir. robor 'Flut', *upo-ber-o- in gall. Vobera FlN, ir. FobarON, fofor 'Quelle',	*upo-ber-o-	*upo-ber-o-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
103	25	pdf-page-103	26	*bber(H)-	*bʰer(H)-	*bʰer(H)-	*bʰer(H)-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bber(H)- 'aufwallen, sich heftig bewegen' angesetzt wird; vgl. *bberh;r 'sich schnell bewegen'	*bʰer(H)-	*bʰer(H)-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
103	25	pdf-page-103	26	*bberh	*bʰerh	*bʰerh	*bʰerh	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bber(H)- 'aufwallen, sich heftig bewegen' angesetzt wird; vgl. *bberh;r 'sich schnell bewegen'	*bʰerh	*bʰerh	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
